"","Id","MSSubClass","MSZoning","LotFrontage","LotArea","Street","Alley","LotShape","LandContour","Utilities","LotConfig","LandSlope","Neighborhood","Condition1","Condition2","BldgType","HouseStyle","OverallQual","OverallCond","YearBuilt","YearRemodAdd","RoofStyle","RoofMatl","Exterior1st","Exterior2nd","MasVnrType","MasVnrArea","ExterQual","ExterCond","Foundation","BsmtQual","BsmtCond","BsmtExposure","BsmtFinType1","BsmtFinSF1","BsmtFinType2","BsmtFinSF2","BsmtUnfSF","TotalBsmtSF","Heating","HeatingQC","CentralAir","Electrical","X1stFlrSF","X2ndFlrSF","LowQualFinSF","GrLivArea","BsmtFullBath","BsmtHalfBath","FullBath","HalfBath","BedroomAbvGr","KitchenAbvGr","KitchenQual","TotRmsAbvGrd","Functional","Fireplaces","FireplaceQu","GarageType","GarageYrBlt","GarageFinish","GarageCars","GarageArea","GarageQual","GarageCond","PavedDrive","WoodDeckSF","OpenPorchSF","EnclosedPorch","X3SsnPorch","ScreenPorch","PoolArea","PoolQC","Fence","MiscFeature","MiscVal","MoSold","YrSold","SaleType","SaleCondition","SalePrice"
"1467",2453,20,"RM",52,8626,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","OldTown","Norm","Norm","1Fam","1Story",4,6,1956,1956,"Gable","CompShg","MetalSd","MetalSd","None",1,"TA","TA","CBlock",NA,NA,NA,NA,0,NA,0,0,0,"GasA","Gd","Y","SBrkr",968,0,0,968,0,0,1,0,2,1,"TA",5,"Typ",0,NA,"Attchd",1956,"Unf",1,331,"Fa","TA","Y",0,0,0,0,0,0,NA,NA,NA,0,5,2007,"WD","Normal",89357.7078770303
"1468",2454,80,"RM",76,11800,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","OldTown","Norm","Norm","1Fam","SLvl",4,7,1949,2002,"Gable","CompShg","Stucco","Wd Sdng","None",0,"TA","TA","Slab",NA,NA,NA,NA,0,NA,0,0,0,"GasA","Ex","Y","SBrkr",1382,0,0,1382,0,0,2,0,1,1,"TA",6,"Mod",1,"TA","Attchd",1957,"RFn",1,384,"TA","TA","Y",0,40,0,0,0,0,NA,NA,NA,0,5,2007,"WD","Normal",120854.677909824
"1469",2455,40,"RL",55,6854,"Pave",NA,"Reg","Bnk","AllPub","Inside","Mod","BrkSide","Norm","Norm","1Fam","1Story",5,7,1925,1994,"Gable","CompShg","MetalSd","MetalSd","None",0,"TA","Gd","PConc","TA","TA","No","LwQ",317,"Rec",227,212,756,"GasA","TA","N","FuseA",916,144,0,1060,1,0,1,0,1,1,"TA",6,"Mod",1,"Gd","Detchd",1969,"Unf",1,308,"Fa","TA","Y",0,65,0,0,150,0,NA,NA,NA,0,8,2007,"WD","Normal",130246.291408812
"1470",2456,50,"RM",55,8674,"Pave",NA,"Reg","HLS","AllPub","Inside","Gtl","BrkSide","RRNn","Artery","1Fam","1.5Fin",5,6,1950,1950,"Gable","CompShg","MetalSd","MetalSd","None",0,"TA","TA","CBlock","Fa","TA","No","Rec",910,"Unf",0,0,910,"GasA","TA","Y","SBrkr",910,525,0,1435,1,0,1,0,3,1,"TA",6,"Typ",0,NA,"Detchd",1950,"Unf",1,308,"TA","TA","Y",0,33,0,0,0,0,NA,NA,NA,0,3,2007,"WD","Normal",161972.673626523
"1471",2457,50,"RM",50,6125,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","BrkSide","Norm","Norm","1Fam","1.5Fin",5,7,1939,1998,"Gable","CompShg","MetalSd","MetalSd","None",0,"TA","Gd","CBlock","TA","TA","No","Rec",306,"Unf",0,422,728,"GasA","Ex","Y","SBrkr",728,546,0,1274,0,0,2,0,3,1,"TA",6,"Typ",0,NA,"Detchd",1939,"Unf",1,224,"Fa","TA","Y",0,0,192,0,0,0,NA,NA,NA,0,3,2007,"CWD","Normal",167824.635781471
"1472",2458,70,"RM",50,6000,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","BrkSide","Norm","Norm","1Fam","2Story",6,6,1939,1950,"Gable","CompShg","MetalSd","VinylSd","None",0,"TA","TA","CBlock","TA","TA","Mn","Rec",276,"Unf",0,324,600,"GasA","Ex","Y","SBrkr",608,624,0,1232,0,0,1,1,3,1,"TA",6,"Typ",2,"TA","Attchd",1939,"Unf",1,217,"TA","TA","Y",0,0,0,0,0,0,NA,"GdWo",NA,0,2,2007,"WD","Normal",147339.908337328
"1473",2459,45,"RM",51,6120,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","BrkSide","Norm","Norm","1Fam","1.5Unf",5,7,1939,1950,"Gable","CompShg","AsbShng","AsbShng","None",0,"Gd","TA","BrkTil","TA","TA","No","Unf",0,"Unf",0,884,884,"GasA","Ex","Y","SBrkr",884,0,0,884,0,0,1,0,2,1,"TA",5,"Typ",0,NA,"Detchd",1939,"Unf",1,240,"TA","TA","Y",0,0,136,0,0,0,NA,"MnPrv",NA,0,7,2007,"WD","Normal",115337.297798629
"1474",2460,50,"RM",NA,6240,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","BrkSide","Norm","Norm","1Fam","1.5Fin",6,5,1938,1950,"Gable","CompShg","VinylSd","VinylSd","None",0,"TA","TA","BrkTil","TA","TA","No","LwQ",52,"Unf",0,809,861,"GasA","Gd","Y","SBrkr",861,548,0,1409,1,0,1,1,3,1,"TA",6,"Typ",1,"Gd","Detchd",1968,"Unf",2,528,"TA","TA","Y",225,0,84,0,0,0,NA,NA,NA,0,3,2007,"WD","Normal",145229.976648248
"1475",2461,50,"RM",52,6240,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","BrkSide","Norm","Norm","1Fam","1.5Fin",5,8,1939,1952,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"TA","Gd","BrkTil","TA","TA","No","Rec",48,"Unf",0,624,672,"GasA","Ex","Y","SBrkr",899,423,0,1322,1,0,1,0,4,1,"TA",7,"Typ",0,NA,"Detchd",1939,"Unf",1,280,"TA","TA","Y",0,0,0,0,0,0,NA,"MnPrv",NA,0,7,2007,"WD","Normal",126535.158415624
"1476",2462,50,"RM",52,6240,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","BrkSide","Norm","Norm","1Fam","1.5Fin",5,7,1930,1992,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"TA","TA","BrkTil","TA","TA","No","Unf",0,"Unf",0,966,966,"GasA","Ex","Y","SBrkr",1014,412,0,1426,0,0,1,0,3,1,"TA",6,"Typ",1,"Gd","Detchd",1930,"Unf",1,230,"Fa","TA","Y",174,0,96,0,0,0,NA,"GdPrv",NA,0,7,2007,"WD","Normal",140450.515575449
"1477",2463,50,"RM",51,6120,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","BrkSide","Norm","Norm","1Fam","1.5Fin",5,6,1926,1950,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"TA","TA","BrkTil","TA","TA","No","ALQ",351,"Unf",0,405,756,"GasA","Gd","Y","FuseA",903,378,0,1281,1,0,1,0,2,1,"Gd",6,"Typ",0,NA,"Detchd",1926,"Unf",2,379,"TA","TA","Y",25,0,0,0,0,0,NA,NA,NA,0,8,2007,"WD","Normal",127718.435767766
"1478",2464,70,"RM",47,7755,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","OldTown","Norm","Norm","1Fam","2Story",6,8,1918,1995,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"TA","Gd","CBlock","TA","TA","No","Unf",0,"Unf",0,1100,1100,"GasA","Ex","Y","FuseA",1100,1164,0,2264,0,0,2,1,4,1,"TA",8,"Typ",0,NA,"Detchd",1950,"Unf",1,408,"TA","TA","Y",0,152,0,0,0,0,NA,"MnPrv",NA,0,5,2007,"WD","Normal",191549.431381562
"1479",2465,50,"RL",60,8850,"Pave","Pave","Reg","Bnk","AllPub","Inside","Gtl","BrkSide","Norm","Norm","1Fam","1.5Fin",6,7,1920,1950,"Gable","CompShg","Wd Sdng","Wd Shng","None",0,"TA","Gd","PConc","TA","TA","No","Unf",0,"Unf",0,768,768,"GasA","Ex","Y","SBrkr",752,624,0,1376,0,0,1,0,3,1,"Gd",7,"Typ",0,NA,"Detchd",1977,"Unf",2,576,"TA","TA","P",0,54,144,0,0,0,NA,NA,NA,0,2,2007,"WD","Normal",134193.656923679
"1480",2466,50,"RL",60,8550,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","BrkSide","RRAn","Norm","1Fam","1.5Fin",5,5,1926,1950,"Gable","CompShg","HdBoard","HdBoard","None",0,"TA","TA","PConc","Fa","TA","No","Unf",0,"Unf",0,750,750,"GasA","TA","Y","SBrkr",960,356,0,1316,0,0,1,0,4,1,"TA",7,"Typ",0,NA,"Detchd",1965,"Unf",2,576,"TA","TA","Y",0,0,0,0,0,0,NA,NA,NA,0,10,2007,"ConLw","Family",96687.2044722108
"1481",2467,70,"RM",NA,5700,"Pave",NA,"IR1","Lvl","AllPub","Corner","Gtl","OldTown","Feedr","Norm","1Fam","2Story",7,6,1929,1990,"Gable","CompShg","Wd Sdng","Wd Shng","None",0,"TA","TA","BrkTil","TA","TA","No","Rec",336,"Unf",0,336,672,"GasA","Gd","N","FuseA",672,672,0,1344,1,0,1,1,3,1,"Gd",6,"Typ",1,"Gd","Attchd",1979,"Unf",2,456,"TA","TA","Y",0,0,70,0,0,0,NA,"GdPrv",NA,0,9,2007,"WD","Normal",121642.751672486
"1482",2468,45,"RM",40,5680,"Pave","Grvl","Reg","Lvl","AllPub","Inside","Gtl","OldTown","Norm","Norm","1Fam","1.5Fin",5,4,1901,1950,"Gable","CompShg","AsbShng","AsbShng","None",0,"TA","TA","CBlock","TA","TA","No","Unf",0,"Unf",0,592,592,"GasA","TA","N","FuseA",933,240,0,1173,0,0,2,0,3,1,"TA",7,"Typ",0,NA,"Detchd",1920,"Unf",1,240,"TA","Fa","Y",0,25,77,0,0,0,NA,"MnPrv",NA,0,9,2007,"WD","AdjLand",82986.5656048731
"1483",2469,50,"RM",40,5680,"Pave","Grvl","Reg","Lvl","AllPub","Inside","Gtl","OldTown","Norm","Norm","1Fam","1.5Fin",5,3,1901,1950,"Gable","CompShg","AsbShng","AsbShng","None",0,"TA","TA","CBlock","TA","TA","No","Unf",0,"Unf",0,969,969,"GasA","TA","N","FuseA",969,245,0,1214,0,0,1,0,2,1,"TA",6,"Typ",0,NA,"Detchd",1920,"Unf",1,216,"TA","TA","N",0,0,77,0,0,0,NA,"MnPrv",NA,0,9,2007,"WD","AdjLand",86951.3575292968
"1484",2470,80,"RM",120,13200,"Pave",NA,"Reg","Lvl","AllPub","Corner","Gtl","IDOTRR","Norm","Norm","1Fam","SLvl",6,6,1963,1963,"Gable","CompShg","HdBoard","HdBoard","BrkFace",234,"TA","TA","CBlock","TA","TA","No","BLQ",375,"Unf",0,366,741,"GasA","Fa","Y","SBrkr",1497,797,0,2294,0,0,3,0,5,1,"TA",9,"Typ",1,"Gd","Attchd",1963,"Unf",2,658,"TA","TA","Y",0,110,0,0,0,0,NA,NA,NA,0,4,2007,"WD","Normal",221906.703319297
"1485",2471,60,"RM",60,9780,"Pave","Grvl","Reg","Lvl","AllPub","Inside","Gtl","IDOTRR","Norm","Norm","1Fam","2Story",7,9,1950,2005,"Gable","CompShg","VinylSd","VinylSd","None",0,"TA","Ex","CBlock","TA","TA","No","LwQ",354,"Rec",398,224,976,"GasA","Ex","Y","SBrkr",976,976,0,1952,0,0,1,1,4,1,"Gd",8,"Typ",2,"TA","Detchd",1950,"Fin",1,299,"TA","TA","Y",285,0,0,0,216,0,NA,NA,NA,0,4,2007,"WD","Normal",228674.20432883
"1486",2472,50,"RM",60,10320,"Pave","Grvl","Reg","Lvl","AllPub","Inside","Gtl","IDOTRR","Norm","Norm","1Fam","1.5Fin",6,5,1915,1950,"Gable","CompShg","MetalSd","MetalSd","None",0,"TA","TA","CBlock","TA","Fa","No","LwQ",375,"Unf",0,763,1138,"GasA","Gd","Y","SBrkr",1138,1042,0,2180,0,0,1,1,3,1,"TA",7,"Typ",1,"Gd","Detchd",2006,"Unf",2,720,"TA","TA","N",0,0,170,0,0,0,NA,NA,NA,0,5,2007,"WD","Normal",197609.931034302
"1487",2473,190,"RM",52,4330,"Pave","Grvl","Reg","Lvl","AllPub","Inside","Gtl","IDOTRR","Norm","Norm","2fmCon","1.5Fin",4,6,1958,1958,"Gable","CompShg","MetalSd","MetalSd","None",0,"TA","TA","BrkTil","Fa","TA","No","Rec",681,"ALQ",127,0,808,"GasA","TA","Y","SBrkr",838,477,0,1315,1,0,2,0,3,1,"TA",5,"Typ",0,NA,"Detchd",1958,"RFn",2,436,"TA","TA","Y",0,0,0,0,0,0,NA,NA,NA,0,2,2007,"COD","Abnorml",126001.04751855
"1488",2474,50,"RM",60,10320,"Pave","Grvl","Reg","Lvl","AllPub","Corner","Gtl","IDOTRR","Artery","Norm","1Fam","1.5Fin",4,1,1910,1950,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"Fa","Fa","CBlock","TA","Fa","No","Unf",0,"Unf",0,771,771,"GasA","Fa","Y","SBrkr",866,504,114,1484,0,0,2,0,3,1,"TA",6,NA,0,NA,"Detchd",1910,"Unf",1,264,"TA","Fa","N",14,211,0,0,84,0,NA,NA,NA,0,9,2007,"COD","Abnorml",NA
"1489",2475,70,"RL",107,12888,"Pave",NA,"Reg","Bnk","AllPub","Inside","Gtl","Sawyer","Feedr","Norm","1Fam","2Story",7,8,1937,1980,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"TA","Gd","CBlock","TA","TA","No","ALQ",288,"Unf",0,717,1005,"GasA","TA","Y","SBrkr",1262,1005,0,2267,1,0,1,1,3,1,"TA",7,"Typ",2,"Gd","Attchd",1937,"Fin",2,498,"TA","TA","Y",521,0,0,0,0,0,NA,NA,NA,0,4,2007,"WD","Normal",211106.069535753
"1490",2476,190,"RL",59,4484,"Pave",NA,"IR1","Lvl","AllPub","Corner","Gtl","SWISU","Norm","Norm","2fmCon","1.5Fin",5,6,1942,1979,"Gable","CompShg","Plywood","Plywood","None",0,"TA","TA","CBlock","TA","TA","No","ALQ",485,"Unf",0,187,672,"GasA","TA","N","SBrkr",778,504,0,1282,1,0,1,0,2,1,"TA",4,"Typ",0,NA,"Detchd",1942,"Unf",1,240,"TA","TA","Y",0,88,0,0,0,0,NA,"MnPrv",NA,0,7,2007,"WD","Normal",116613.236911564
"1491",2477,190,"RL",75,11235,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","Sawyer","Norm","Norm","2fmCon","SFoyer",5,5,1963,1963,"Gable","CompShg","HdBoard","HdBoard","None",0,"TA","TA","CBlock","Gd","TA","Av","ALQ",925,"Unf",0,0,925,"GasA","TA","Y","SBrkr",999,0,0,999,1,0,1,0,3,1,"TA",6,"Typ",0,NA,"Detchd",1963,"Unf",1,308,"TA","TA","Y",40,176,0,0,0,0,NA,"MnPrv",NA,0,3,2007,"WD","Normal",123037.455330833
"1492",2478,85,"RL",75,11235,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","Sawyer","Norm","Norm","1Fam","SFoyer",5,5,1964,1980,"Gable","CompShg","HdBoard","HdBoard","BrkFace",30,"TA","TA","CBlock","Gd","TA","Av","BLQ",785,"Unf",0,635,1420,"GasA","Gd","Y","SBrkr",1452,0,0,1452,1,0,1,0,2,1,"TA",6,"Min2",1,"TA","Detchd",1964,"Unf",2,572,"TA","TA","Y",92,0,88,0,0,0,NA,NA,NA,0,11,2007,"WD","Normal",154148.534499671
"1493",2479,20,"RL",62,14299,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","Sawyer","Feedr","Norm","1Fam","1Story",4,3,1964,1964,"Gable","CompShg","HdBoard","HdBoard","None",0,"TA","TA","CBlock","TA","TA","No","Rec",513,"LwQ",144,348,1005,"GasA","TA","Y","SBrkr",1005,0,0,1005,1,0,1,0,3,1,"TA",5,"Typ",0,NA,"Detchd",1964,"Unf",2,440,"TA","TA","N",0,0,0,0,0,0,NA,"MnPrv",NA,0,7,2007,"WD","Normal",101207.29220513
"1494",2480,80,"RL",65,14149,"Pave",NA,"IR1","Lvl","AllPub","Inside","Gtl","Sawyer","Norm","Norm","1Fam","SLvl",5,8,1964,2001,"Hip","CompShg","HdBoard","HdBoard","BrkFace",50,"Gd","Gd","CBlock","TA","TA","Gd","LwQ",68,"BLQ",722,190,980,"GasA","TA","Y","SBrkr",1020,0,0,1020,0,1,2,0,3,1,"TA",5,"Typ",1,"Po","Detchd",1970,"Unf",2,528,"TA","TA","Y",0,0,0,0,0,0,NA,NA,NA,0,5,2007,"WD","Normal",142979.135530952
"1495",2481,20,"RL",NA,11677,"Pave",NA,"IR1","Lvl","AllPub","Inside","Gtl","Sawyer","Norm","Norm","1Fam","1Story",5,4,1966,1966,"Gable","CompShg","HdBoard","HdBoard","BrkFace",442,"TA","TA","CBlock","TA","TA","Av","Rec",249,"BLQ",761,30,1040,"GasA","TA","Y","SBrkr",1040,0,0,1040,1,0,1,0,3,1,"TA",6,"Typ",0,NA,"Attchd",1966,"RFn",1,264,"TA","TA","Y",0,90,0,0,0,0,NA,"MnPrv",NA,0,2,2007,"WD","Normal",129370.352763778
"1496",2482,190,"RL",70,8425,"Pave",NA,"Reg","Lvl","AllPub","FR3","Gtl","Sawyer","Feedr","Norm","2fmCon","1Story",5,6,1971,1990,"Gable","CompShg","HdBoard","HdBoard","None",0,"TA","TA","CBlock","Gd","TA","Av","GLQ",748,"Unf",0,20,768,"GasA","Gd","Y","SBrkr",868,0,0,868,1,0,1,0,2,1,"TA",6,"Typ",0,NA,"Detchd",1989,"Unf",2,576,"TA","TA","Y",138,0,0,0,0,0,NA,"GdPrv",NA,0,5,2007,"WD","Normal",111547.048267386
"1497",2483,20,"RL",86,8665,"Pave",NA,"IR1","Lvl","AllPub","Inside","Gtl","Sawyer","Norm","Norm","1Fam","1Story",5,5,1968,1968,"Gable","CompShg","HdBoard","HdBoard","BrkFace",89,"TA","TA","CBlock","TA","TA","Mn","Rec",168,"BLQ",288,420,876,"GasA","TA","Y","SBrkr",897,0,0,897,0,0,1,0,3,1,"TA",5,"Typ",0,NA,"Attchd",1968,"RFn",1,264,"TA","TA","Y",0,0,0,0,0,0,NA,NA,NA,0,1,2007,"WD","Normal",103382.53179942
"1498",2484,20,"RL",NA,8398,"Pave",NA,"IR1","Lvl","AllPub","Inside","Gtl","Sawyer","Norm","Norm","1Fam","1Story",5,5,1967,1967,"Gable","CompShg","MetalSd","MetalSd","BrkFace",323,"TA","Gd","CBlock","TA","TA","No","LwQ",114,"BLQ",529,300,943,"GasA","TA","Y","SBrkr",943,0,0,943,1,0,1,0,2,1,"TA",5,"Typ",0,NA,"Detchd",1972,"Unf",2,528,"TA","TA","Y",132,0,0,0,0,0,NA,NA,NA,0,6,2007,"WD","Normal",129434.45359321
"1499",2485,20,"RL",NA,8169,"Pave",NA,"Reg","Lvl","AllPub","Corner","Gtl","Sawyer","Feedr","Norm","1Fam","1Story",5,7,1966,1966,"Gable","CompShg","Plywood","Plywood","None",0,"TA","Gd","CBlock","TA","TA","No","Rec",216,"ALQ",435,261,912,"GasA","Ex","Y","SBrkr",912,0,0,912,1,0,1,0,3,1,"Gd",6,"Typ",0,NA,"Detchd",1966,"Unf",1,315,"TA","TA","Y",204,0,0,0,0,0,NA,"MnPrv",NA,0,7,2007,"WD","Normal",109897.741031734
"1500",2486,20,"RL",81,14175,"Pave",NA,"Reg","Bnk","AllPub","Inside","Mod","Sawyer","PosA","Norm","1Fam","1Story",5,5,1956,1998,"Hip","CompShg","BrkFace","BrkFace","None",0,"TA","TA","CBlock","TA","TA","No","Rec",386,"ALQ",522,332,1240,"GasA","Gd","Y","SBrkr",1375,0,0,1375,1,0,1,0,3,1,"TA",6,"Typ",1,"Gd","Attchd",1956,"Unf",1,323,"TA","TA","Y",0,0,0,0,0,0,NA,NA,NA,0,12,2007,"WD","Normal",160006.616281574
"1501",2487,60,"RL",99,16779,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","Sawyer","Feedr","Norm","1Fam","2Story",5,4,1920,1996,"Gable","CompShg","Wd Sdng","Wd Sdng","BrkFace",356,"TA","Fa","CBlock","Gd","TA","No","BLQ",267,"Unf",0,404,671,"GasA","Fa","Y","SBrkr",1567,1087,0,2654,0,0,3,0,4,1,"TA",11,"Mod",1,"Gd","Attchd",1946,"Unf",2,638,"TA","TA","Y",128,570,0,0,0,0,NA,NA,"Shed",500,5,2007,"WD","Normal",191586.066595433
"1502",2488,50,"RL",70,6960,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","Sawyer","Norm","Norm","1Fam","1.5Fin",7,8,1940,1998,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"TA","TA","BrkTil","TA","TA","No","ALQ",258,"Unf",0,422,680,"GasA","Ex","Y","FuseA",798,504,0,1302,0,0,1,1,2,1,"Gd",6,"Typ",2,"Gd","Attchd",1940,"Unf",1,224,"TA","TA","Y",0,0,0,0,126,0,NA,"MnPrv",NA,0,7,2007,"WD","Normal",164015.149435001
"1503",2489,20,"RL",91,11375,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","Sawyer","Norm","Norm","1Fam","1Story",6,5,1954,1995,"Gable","CompShg","VinylSd","VinylSd","None",0,"TA","TA","CBlock","TA","TA","No","Rec",736,"Unf",0,231,967,"GasA","TA","Y","SBrkr",1299,0,0,1299,0,0,1,0,3,1,"Gd",6,"Typ",1,"TA","Attchd",1954,"Unf",2,494,"TA","TA","Y",81,0,280,0,0,0,NA,NA,NA,0,10,2007,"WD","Normal",156932.383123736
"1504",2490,20,"RL",85,13770,"Pave",NA,"Reg","Lvl","AllPub","Corner","Gtl","Sawyer","Feedr","Norm","1Fam","1Story",5,6,1958,1998,"Gable","CompShg","Plywood","Plywood","BrkFace",340,"TA","TA","CBlock","TA","TA","Mn","Rec",190,"BLQ",873,95,1158,"GasA","TA","Y","SBrkr",1176,0,0,1176,1,0,1,0,3,1,"TA",6,"Typ",2,"Gd","Attchd",1958,"Unf",1,303,"TA","TA","Y",0,0,0,0,0,0,NA,NA,NA,0,10,2007,NA,"Normal",NA
"1505",2491,20,"RL",NA,9000,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","Sawyer","Norm","Norm","1Fam","1Story",4,7,1945,1950,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"Fa","TA","Slab",NA,NA,NA,NA,0,NA,0,0,0,"GasA","TA","N","FuseA",998,0,0,998,0,0,1,0,3,1,"TA",5,"Min2",0,NA,"2Types",1952,"Unf",2,460,"Fa","TA","Y",0,0,140,0,0,0,NA,NA,NA,0,5,2007,"WD","Normal",115399.406874064
"1506",2492,20,"RL",NA,11075,"Pave",NA,"Reg","Lvl","AllPub","Corner","Gtl","ClearCr","Norm","Norm","1Fam","1Story",6,5,1984,1984,"Hip","CompShg","Wd Sdng","Wd Sdng","BrkFace",136,"TA","TA","PConc","Gd","TA","No","BLQ",299,"LwQ",891,0,1190,"GasA","Ex","Y","SBrkr",1522,0,0,1522,0,0,2,0,3,1,"TA",7,"Typ",1,"TA","Attchd",1984,"Fin",2,552,"TA","TA","Y",0,77,0,0,168,0,NA,"GdPrv",NA,0,2,2007,"WD","Normal",201393.835533643
"1507",2493,20,"RL",NA,17541,"Pave",NA,"IR1","Lvl","AllPub","Corner","Gtl","Edwards","Norm","Norm","1Fam","1Story",5,7,1948,2005,"Hip","CompShg","Wd Sdng","Wd Sdng","None",0,"TA","Gd","CBlock","TA","Gd","Mn","BLQ",300,"Unf",0,109,409,"GasA","Ex","Y","SBrkr",1325,0,0,1325,0,0,2,0,3,1,"Gd",6,"Typ",1,"TA","Detchd",1996,"Unf",2,576,"TA","TA","Y",0,42,0,0,0,0,NA,NA,NA,0,7,2007,"WD","Normal",145603.161054184
"1508",2494,20,"RL",NA,22692,"Pave",NA,"IR1","Lvl","AllPub","Inside","Gtl","Edwards","Norm","Norm","1Fam","1Story",5,5,1953,1953,"Gable","CompShg","MetalSd","MetalSd","None",0,"TA","TA","CBlock","TA","TA","No","Rec",587,"Unf",0,486,1073,"GasA","TA","Y","SBrkr",1630,0,0,1630,0,0,2,0,3,1,"TA",6,"Mod",1,"TA","Detchd",1953,"Unf",2,649,"TA","TA","P",0,64,0,0,0,0,NA,NA,NA,0,3,2007,"COD","Normal",145683.713052951
"1509",2495,20,"RL",84,17808,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","Edwards","Feedr","Norm","1Fam","1Story",4,5,1946,1950,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"TA","TA","CBlock","TA","TA","No","Unf",0,"Unf",0,484,484,"GasA","TA","N","SBrkr",1242,0,0,1242,0,0,1,0,2,1,"TA",4,"Mod",0,NA,"Attchd",1946,"Unf",1,336,"TA","TA","N",0,0,0,0,0,0,NA,NA,NA,0,7,2007,"WD","Normal",70468.3341324331
"1510",2496,20,"RL",102,12671,"Pave",NA,"IR1","Lvl","AllPub","Corner","Gtl","ClearCr","Norm","Norm","1Fam","1Story",6,7,1954,1994,"Hip","CompShg","MetalSd","MetalSd","Stone",300,"TA","Gd","CBlock","Gd","Fa","No","LwQ",353,"Unf",0,935,1288,"GasA","Ex","Y","SBrkr",2422,0,0,2422,0,0,3,0,4,1,"Gd",6,"Min2",2,"Gd","Attchd",1954,"Fin",2,527,"TA","TA","Y",0,63,0,0,144,0,NA,NA,NA,0,7,2007,"WD","Normal",234562.548979392
"1511",2497,50,"RL",70,10512,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","Edwards","Norm","Norm","1Fam","1.5Fin",6,6,1954,1954,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"TA","TA","CBlock","TA","TA","No","BLQ",491,"Unf",0,497,988,"GasA","Ex","Y","SBrkr",988,638,0,1626,0,0,1,1,3,1,"Gd",6,"Typ",0,NA,"Attchd",1954,"Unf",1,332,"TA","TA","Y",366,0,0,0,0,0,NA,NA,NA,0,5,2007,"WD","Normal",160919.809510567
"1512",2498,20,"RL",60,5400,"Pave",NA,"Reg","HLS","AllPub","Inside","Gtl","SWISU","Norm","Norm","1Fam","1Story",5,5,1958,1958,"Gable","CompShg","MetalSd","MetalSd","None",0,"TA","TA","CBlock","TA","TA","No","Rec",453,"Unf",0,411,864,"GasA","TA","Y","SBrkr",864,0,0,864,0,1,1,0,3,1,"TA",6,"Typ",0,NA,"Attchd",1958,"Unf",1,399,"TA","TA","Y",0,0,0,0,0,0,NA,NA,NA,0,5,2007,"WD","Normal",114568.396027512
"1513",2499,30,"RL",NA,11515,"Pave",NA,"IR1","Lvl","AllPub","CulDSac","Gtl","Edwards","Norm","Norm","1Fam","1Story",4,5,1958,1994,"Gable","CompShg","HdBoard","HdBoard","None",0,"TA","TA","Slab",NA,NA,NA,NA,0,NA,0,0,0,"GasA","TA","N","SBrkr",943,0,0,943,0,0,1,0,3,1,"Gd",5,"Min2",0,NA,"Detchd",1958,"Unf",1,308,"TA","TA","N",0,0,60,0,0,0,NA,NA,NA,0,8,2007,"WD","Normal",78104.7375862012
"1514",2500,120,"RL",39,3869,"Pave",NA,"Reg","Lvl","AllPub","Inside","Mod","Edwards","Norm","Norm","TwnhsE","1Story",5,6,1984,1984,"Gable","CompShg","Wd Sdng","Wd Sdng","BrkFace",149,"Gd","Ex","CBlock","TA","TA","No","LwQ",283,"GLQ",755,0,1038,"GasA","Gd","Y","SBrkr",1038,0,0,1038,0,0,2,0,2,1,"TA",5,"Typ",0,NA,"Attchd",1984,"RFn",1,264,"TA","TA","Y",0,105,0,0,0,0,NA,NA,NA,0,7,2007,"WD","Normal",125155.215125807
